date,store,item,category,price,base_price,promo,units_sold
2025-12-30,Store_A,Bread_400g,Bakery,35.0,35.0,0,367
2024-01-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,71
2024-01-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,76
2024-01-03,Store_A,Eggs_12pk,Dairy,65.12,80.0,0,97
2024-01-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-01-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,97
2024-01-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,117
2024-01-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,104
2024-01-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,80
2024-01-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-01-10,Store_A,Eggs_12pk,Dairy,77.27,80.0,0,91
2024-01-11,Store_A,Eggs_12pk,Dairy,64.1,80.0,1,168
2024-01-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,110
2024-01-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,144
2024-01-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,109
2024-01-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,85
2024-01-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,64
2024-01-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,119
2024-01-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,87
2024-01-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,109
2024-01-20,Store_A,Eggs_12pk,Dairy,65.36,80.0,0,152
2024-01-21,Store_A,Eggs_12pk,Dairy,78.12,80.0,0,111
2024-01-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,83
2024-01-23,Store_A,Eggs_12pk,Dairy,82.87,80.0,0,80
2024-01-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-01-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,90
2024-01-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,114
2024-01-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,137
2024-01-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,111
2024-01-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-01-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-01-31,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-02-01,Store_A,Eggs_12pk,Dairy,68.77,80.0,0,99
2024-02-02,Store_A,Eggs_12pk,Dairy,64.55,80.0,0,139
2024-02-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,139
2024-02-04,Store_A,Eggs_12pk,Dairy,76.63,80.0,0,105
2024-02-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,116
2024-02-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,71
2024-02-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,88
2024-02-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,97
2024-02-09,Store_A,Eggs_12pk,Dairy,79.7,80.0,0,99
2024-02-10,Store_A,Eggs_12pk,Dairy,77.45,80.0,0,143
2024-02-11,Store_A,Eggs_12pk,Dairy,64.12,80.0,0,140
2024-02-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-02-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-02-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,83
2024-02-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,95
2024-02-16,Store_A,Eggs_12pk,Dairy,76.25,80.0,0,122
2024-02-17,Store_A,Eggs_12pk,Dairy,72.21,80.0,0,153
2024-02-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,100
2024-02-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-02-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,89
2024-02-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,94
2024-02-22,Store_A,Eggs_12pk,Dairy,71.23,80.0,0,96
2024-02-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,108
2024-02-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,121
2024-02-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,117
2024-02-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,109
2024-02-27,Store_A,Eggs_12pk,Dairy,88.8,80.0,0,54
2024-02-28,Store_A,Eggs_12pk,Dairy,73.18,80.0,0,82
2024-02-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,101
2024-03-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,108
2024-03-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,143
2024-03-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,113
2024-03-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,89
2024-03-05,Store_A,Eggs_12pk,Dairy,84.48,80.0,0,77
2024-03-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,70
2024-03-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-03-08,Store_A,Eggs_12pk,Dairy,85.98,80.0,0,91
2024-03-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,107
2024-03-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,121
2024-03-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,89
2024-03-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,104
2024-03-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,98
2024-03-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,104
2024-03-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,92
2024-03-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,119
2024-03-17,Store_A,Eggs_12pk,Dairy,81.7,80.0,0,135
2024-03-18,Store_A,Eggs_12pk,Dairy,71.89,80.0,0,101
2024-03-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-03-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-03-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,92
2024-03-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,112
2024-03-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,135
2024-03-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,136
2024-03-25,Store_A,Eggs_12pk,Dairy,68.07,80.0,0,105
2024-03-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-03-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,72
2024-03-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-03-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,103
2024-03-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,128
2024-03-31,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,106
2024-04-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,86
2024-04-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-04-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,88
2024-04-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,93
2024-04-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,117
2024-04-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,133
2024-04-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,110
2024-04-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-04-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,83
2024-04-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-04-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,111
2024-04-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,97
2024-04-13,Store_A,Eggs_12pk,Dairy,89.21,80.0,0,105
2024-04-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,102
2024-04-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,87
2024-04-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-04-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,80
2024-04-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,88
2024-04-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,102
2024-04-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,138
2024-04-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,114
2024-04-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-04-23,Store_A,Eggs_12pk,Dairy,70.66,80.0,0,91
2024-04-24,Store_A,Eggs_12pk,Dairy,69.34,80.0,0,100
2024-04-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-04-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,90
2024-04-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,127
2024-04-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,114
2024-04-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,102
2024-04-30,Store_A,Eggs_12pk,Dairy,83.09,80.0,0,61
2024-05-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,76
2024-05-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,97
2024-05-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,104
2024-05-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,127
2024-05-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,108
2024-05-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,74
2024-05-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,85
2024-05-08,Store_A,Eggs_12pk,Dairy,90.88,80.0,0,68
2024-05-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-05-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,94
2024-05-11,Store_A,Eggs_12pk,Dairy,90.11,80.0,0,104
2024-05-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,97
2024-05-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,85
2024-05-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-05-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,76
2024-05-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,87
2024-05-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,91
2024-05-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,115
2024-05-19,Store_A,Eggs_12pk,Dairy,86.73,80.0,0,99
2024-05-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,65
2024-05-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-05-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-05-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,81
2024-05-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,114
2024-05-25,Store_A,Eggs_12pk,Dairy,90.09,80.0,0,103
2024-05-26,Store_A,Eggs_12pk,Dairy,82.09,80.0,0,101
2024-05-27,Store_A,Eggs_12pk,Dairy,83.19,80.0,0,67
2024-05-28,Store_A,Eggs_12pk,Dairy,84.72,80.0,0,69
2024-05-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-05-30,Store_A,Eggs_12pk,Dairy,78.51,80.0,1,93
2024-05-31,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,92
2024-06-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,127
2024-06-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,101
2024-06-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-06-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,67
2024-06-05,Store_A,Eggs_12pk,Dairy,73.81,80.0,0,71
2024-06-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-06-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,93
2024-06-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,131
2024-06-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,103
2024-06-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,72
2024-06-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,71
2024-06-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,80
2024-06-13,Store_A,Eggs_12pk,Dairy,71.14,80.0,0,88
2024-06-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,103
2024-06-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,110
2024-06-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,146
2024-06-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,71
2024-06-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-06-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-06-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-06-21,Store_A,Eggs_12pk,Dairy,68.08,80.0,0,133
2024-06-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,98
2024-06-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,102
2024-06-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-06-25,Store_A,Eggs_12pk,Dairy,90.73,80.0,0,66
2024-06-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-06-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-06-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,96
2024-06-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,123
2024-06-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,100
2024-07-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-07-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-07-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,80
2024-07-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,69
2024-07-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,103
2024-07-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,101
2024-07-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,90
2024-07-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,75
2024-07-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,67
2024-07-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,76
2024-07-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,94
2024-07-12,Store_A,Eggs_12pk,Dairy,68.89,80.0,0,106
2024-07-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,104
2024-07-14,Store_A,Eggs_12pk,Dairy,69.43,80.0,0,120
2024-07-15,Store_A,Eggs_12pk,Dairy,64.53,80.0,0,99
2024-07-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,75
2024-07-17,Store_A,Eggs_12pk,Dairy,91.5,80.0,0,60
2024-07-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-07-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,98
2024-07-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,105
2024-07-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,92
2024-07-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-07-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,106
2024-07-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,81
2024-07-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-07-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,96
2024-07-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,118
2024-07-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,113
2024-07-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-07-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,69
2024-07-31,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,74
2024-08-01,Store_A,Eggs_12pk,Dairy,80.74,80.0,0,74
2024-08-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,142
2024-08-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,121
2024-08-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,103
2024-08-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-08-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-08-07,Store_A,Eggs_12pk,Dairy,76.4,80.0,0,77
2024-08-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,66
2024-08-09,Store_A,Eggs_12pk,Dairy,81.02,80.0,0,104
2024-08-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,111
2024-08-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,110
2024-08-12,Store_A,Eggs_12pk,Dairy,75.78,80.0,0,69
2024-08-13,Store_A,Eggs_12pk,Dairy,82.72,80.0,0,71
2024-08-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,75
2024-08-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-08-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,104
2024-08-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,104
2024-08-18,Store_A,Eggs_12pk,Dairy,76.17,80.0,0,109
2024-08-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,88
2024-08-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,69
2024-08-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,84
2024-08-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,90
2024-08-23,Store_A,Eggs_12pk,Dairy,84.91,80.0,0,98
2024-08-24,Store_A,Eggs_12pk,Dairy,78.79,80.0,0,123
2024-08-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,113
2024-08-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,110
2024-08-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,69
2024-08-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,67
2024-08-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,78
2024-08-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,107
2024-08-31,Store_A,Eggs_12pk,Dairy,80.19,80.0,1,164
2024-09-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,124
2024-09-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,85
2024-09-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-09-04,Store_A,Eggs_12pk,Dairy,65.96,80.0,0,101
2024-09-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,120
2024-09-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,111
2024-09-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,112
2024-09-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,115
2024-09-09,Store_A,Eggs_12pk,Dairy,89.22,80.0,0,65
2024-09-10,Store_A,Eggs_12pk,Dairy,87.06,80.0,0,79
2024-09-11,Store_A,Eggs_12pk,Dairy,85.24,80.0,0,79
2024-09-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,87
2024-09-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,114
2024-09-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,127
2024-09-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,110
2024-09-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,126
2024-09-17,Store_A,Eggs_12pk,Dairy,87.13,80.0,0,82
2024-09-18,Store_A,Eggs_12pk,Dairy,66.81,80.0,0,111
2024-09-19,Store_A,Eggs_12pk,Dairy,65.92,80.0,0,116
2024-09-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,112
2024-09-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,141
2024-09-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,121
2024-09-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,87
2024-09-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,85
2024-09-25,Store_A,Eggs_12pk,Dairy,90.66,80.0,0,83
2024-09-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,131
2024-09-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,103
2024-09-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,135
2024-09-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,124
2024-09-30,Store_A,Eggs_12pk,Dairy,69.13,80.0,0,103
2024-10-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,127
2024-10-02,Store_A,Eggs_12pk,Dairy,74.71,80.0,0,138
2024-10-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,140
2024-10-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,166
2024-10-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,167
2024-10-06,Store_A,Eggs_12pk,Dairy,66.24,80.0,0,227
2024-10-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,140
2024-10-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,129
2024-10-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,110
2024-10-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,108
2024-10-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,226
2024-10-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,205
2024-10-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,182
2024-10-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,173
2024-10-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,133
2024-10-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,146
2024-10-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,168
2024-10-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,203
2024-10-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,209
2024-10-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,192
2024-10-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,130
2024-10-22,Store_A,Eggs_12pk,Dairy,67.2,80.0,0,158
2024-10-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,139
2024-10-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,148
2024-10-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,244
2024-10-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,206
2024-10-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,183
2024-10-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,145
2024-10-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,136
2024-10-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,137
2024-10-31,Store_A,Eggs_12pk,Dairy,83.01,80.0,0,123
2024-11-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,184
2024-11-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,204
2024-11-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,184
2024-11-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,131
2024-11-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,152
2024-11-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,151
2024-11-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,174
2024-11-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,181
2024-11-09,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,229
2024-11-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,198
2024-11-11,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,139
2024-11-12,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,135
2024-11-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,154
2024-11-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,143
2024-11-15,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,205
2024-11-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,305
2024-11-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,287
2024-11-18,Store_A,Eggs_12pk,Dairy,85.99,80.0,0,164
2024-11-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,139
2024-11-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,145
2024-11-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,165
2024-11-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,206
2024-11-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,285
2024-11-24,Store_A,Eggs_12pk,Dairy,82.09,80.0,0,169
2024-11-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,167
2024-11-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,161
2024-11-27,Store_A,Eggs_12pk,Dairy,69.46,80.0,0,185
2024-11-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,138
2024-11-29,Store_A,Eggs_12pk,Dairy,68.64,80.0,0,206
2024-11-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,246
2024-12-01,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,186
2024-12-02,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,139
2024-12-03,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,108
2024-12-04,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,126
2024-12-05,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,146
2024-12-06,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,188
2024-12-07,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,189
2024-12-08,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,168
2024-12-09,Store_A,Eggs_12pk,Dairy,85.76,80.0,0,90
2024-12-10,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,134
2024-12-11,Store_A,Eggs_12pk,Dairy,87.33,80.0,0,118
2024-12-12,Store_A,Eggs_12pk,Dairy,86.34,80.0,0,148
2024-12-13,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,177
2024-12-14,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,216
2024-12-15,Store_A,Eggs_12pk,Dairy,90.91,80.0,0,187
2024-12-16,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,139
2024-12-17,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,144
2024-12-18,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,136
2024-12-19,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,133
2024-12-20,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,177
2024-12-21,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,218
2024-12-22,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,176
2024-12-23,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,153
2024-12-24,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,128
2024-12-25,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,129
2024-12-26,Store_A,Eggs_12pk,Dairy,80.0,80.0,1,237
2024-12-27,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,169
2024-12-28,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,204
2024-12-29,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,199
2024-12-30,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,138
2024-12-31,Store_A,Eggs_12pk,Dairy,80.0,80.0,0,124
